order_id,product_id,quantity,subtotal,customer_id,order_date,order_status,payment_method,name,age,gender,city,signup_date,product_name,category,price,stock_quantity
351,49,1,4671,41,2022-05-10,Delivered,UPI,Customer_41,31,Male,Chennai,2021-06-06,Product_49,Home,4671,31
155,49,2,9342,57,2023-03-16,Processing,COD,Customer_57,59,Male,Bangalore,2021-02-06,Product_49,Home,4671,31
226,49,4,18684,49,2022-06-19,Processing,UPI,Customer_49,52,Female,Delhi,2021-07-11,Product_49,Home,4671,31
303,49,1,4671,129,2023-01-09,Delivered,Wallet,Customer_129,59,Male,Mumbai,2021-06-14,Product_49,Home,4671,31
482,49,2,9342,167,2022-12-19,Delivered,Wallet,Customer_167,44,Male,Mumbai,2021-07-09,Product_49,Home,4671,31
172,59,1,4246,35,2023-03-19,Delivered,COD,Customer_35,38,Male,Mumbai,2021-04-15,Product_59,Books,4246,87
403,59,2,8492,150,2022-01-27,Delivered,Wallet,Customer_150,45,Male,Chennai,2021-01-19,Product_59,Books,4246,87
9,59,4,16984,60,2022-07-29,Delivered,Wallet,Customer_60,35,Male,Delhi,2021-07-02,Product_59,Books,4246,87
23,59,3,12738,78,2022-09-04,Delivered,COD,Customer_78,58,Female,Chennai,2021-07-08,Product_59,Books,4246,87
346,59,1,4246,146,2022-10-12,Processing,Wallet,Customer_146,45,Male,Delhi,2021-07-01,Product_59,Books,4246,87
81,59,2,8492,97,2022-03-02,Delivered,Wallet,Customer_97,56,Male,Delhi,2021-05-31,Product_59,Books,4246,87
90,59,1,4246,15,2022-12-10,Delivered,Credit Card,Customer_15,20,Female,Mumbai,2021-06-10,Product_59,Books,4246,87
388,59,2,8492,26,2022-01-12,Processing,COD,Customer_26,42,Female,Delhi,2021-02-04,Product_59,Books,4246,87
284,59,2,8492,182,2022-03-01,Delivered,COD,Customer_182,54,Female,Bangalore,2021-02-16,Product_59,Books,4246,87
202,59,3,12738,114,2022-02-25,Delivered,UPI,Customer_114,18,Female,Chennai,2021-03-15,Product_59,Books,4246,87
323,59,4,16984,81,2023-01-30,Processing,Wallet,Customer_81,18,Female,Chennai,2021-01-09,Product_59,Books,4246,87
274,22,3,9168,35,2022-11-22,Delivered,Credit Card,Customer_35,38,Male,Mumbai,2021-04-15,Product_22,Electronics,3056,120
156,22,3,9168,1,2022-11-19,Delivered,COD,Customer_1,56,Male,Chennai,2021-06-01,Product_22,Electronics,3056,120
393,22,2,6112,11,2022-01-27,Processing,Credit Card,Customer_11,41,Female,Delhi,2021-04-11,Product_22,Electronics,3056,120
222,22,4,12224,62,2022-12-29,Delivered,Credit Card,Customer_62,51,Male,Delhi,2021-01-23,Product_22,Electronics,3056,120
49,22,1,3056,104,2023-02-13,Returned,UPI,Customer_104,51,Female,Delhi,2021-07-05,Product_22,Electronics,3056,120
187,22,1,3056,179,2022-06-25,Returned,UPI,Customer_179,56,Male,Bangalore,2021-06-09,Product_22,Electronics,3056,120
193,22,1,3056,198,2022-04-24,Delivered,Wallet,Customer_198,21,Male,Chennai,2021-02-23,Product_22,Electronics,3056,120
211,22,3,9168,86,2022-08-04,Delivered,UPI,Customer_86,18,Male,Delhi,2021-03-24,Product_22,Electronics,3056,120
407,22,4,12224,36,2022-07-18,Processing,Credit Card,Customer_36,26,Female,Chennai,2021-05-15,Product_22,Electronics,3056,120
292,22,4,12224,151,2022-12-18,Delivered,COD,Customer_151,45,Male,Mumbai,2021-02-08,Product_22,Electronics,3056,120
254,22,4,12224,124,2023-04-22,Delivered,COD,Customer_124,44,Female,Delhi,2021-01-27,Product_22,Electronics,3056,120
301,22,4,12224,82,2023-02-05,Cancelled,COD,Customer_82,42,Male,Delhi,2021-07-18,Product_22,Electronics,3056,120
345,22,1,3056,70,2023-01-10,Processing,UPI,Customer_70,40,Male,Bangalore,2021-04-22,Product_22,Electronics,3056,120
464,22,2,6112,16,2022-03-29,Delivered,Credit Card,Customer_16,39,Male,Mumbai,2021-06-17,Product_22,Electronics,3056,120
424,43,4,6932,35,2022-09-30,Delivered,COD,Customer_35,38,Male,Mumbai,2021-04-15,Product_43,Home,1733,156
9,43,1,1733,60,2022-07-29,Delivered,Wallet,Customer_60,35,Male,Delhi,2021-07-02,Product_43,Home,1733,156
35,43,3,5199,14,2023-03-22,Delivered,Wallet,Customer_14,41,Male,Chennai,2021-03-06,Product_43,Home,1733,156
278,43,2,3466,32,2022-03-15,Delivered,Wallet,Customer_32,20,Male,Bangalore,2021-03-31,Product_43,Home,1733,156
212,43,4,6932,63,2022-05-27,Delivered,UPI,Customer_63,27,Female,Delhi,2021-04-09,Product_43,Home,1733,156
374,43,3,5199,145,2023-03-29,Processing,Wallet,Customer_145,39,Female,Mumbai,2021-04-18,Product_43,Home,1733,156
193,43,3,5199,198,2022-04-24,Delivered,Wallet,Customer_198,21,Male,Chennai,2021-02-23,Product_43,Home,1733,156
451,43,2,3466,198,2022-04-05,Delivered,Wallet,Customer_198,21,Male,Chennai,2021-02-23,Product_43,Home,1733,156
86,43,1,1733,47,2022-10-22,Delivered,Credit Card,Customer_47,24,Male,Chennai,2021-04-11,Product_43,Home,1733,156
380,43,1,1733,130,2022-01-15,Returned,Wallet,Customer_130,30,Female,Mumbai,2021-06-15,Product_43,Home,1733,156
387,43,3,5199,115,2022-10-07,Delivered,Credit Card,Customer_115,52,Male,Mumbai,2021-07-05,Product_43,Home,1733,156
121,43,2,3466,140,2022-02-23,Delivered,UPI,Customer_140,46,Female,Bangalore,2021-02-05,Product_43,Home,1733,156
376,43,4,6932,190,2022-09-14,Returned,UPI,Customer_190,50,Male,Chennai,2021-05-26,Product_43,Home,1733,156
433,43,1,1733,101,2022-11-15,Delivered,Wallet,Customer_101,26,Female,Bangalore,2021-04-19,Product_43,Home,1733,156
440,43,2,3466,57,2022-03-05,Delivered,UPI,Customer_57,59,Male,Bangalore,2021-02-06,Product_43,Home,1733,156
344,43,1,1733,75,2022-09-28,Delivered,UPI,Customer_75,41,Female,Mumbai,2021-06-26,Product_43,Home,1733,156
276,43,3,5199,88,2023-02-18,Delivered,Wallet,Customer_88,41,Female,Bangalore,2021-05-24,Product_43,Home,1733,156
239,43,1,1733,114,2022-01-31,Cancelled,Wallet,Customer_114,18,Female,Chennai,2021-03-15,Product_43,Home,1733,156
477,43,4,6932,176,2022-06-10,Delivered,COD,Customer_176,41,Female,Chennai,2021-02-27,Product_43,Home,1733,156
312,43,4,6932,20,2022-06-24,Delivered,UPI,Customer_20,55,Male,Bangalore,2021-01-29,Product_43,Home,1733,156
472,43,1,1733,79,2022-03-21,Delivered,COD,Customer_79,46,Female,Mumbai,2021-05-27,Product_43,Home,1733,156
5,17,2,9870,1,2022-12-15,Delivered,COD,Customer_1,56,Male,Chennai,2021-06-01,Product_17,Electronics,4935,15
32,17,1,4935,72,2022-10-29,Delivered,UPI,Customer_72,38,Male,Mumbai,2021-05-21,Product_17,Electronics,4935,15
423,17,1,4935,39,2023-03-31,Delivered,Credit Card,Customer_39,21,Female,Chennai,2021-04-24,Product_17,Electronics,4935,15
114,17,2,9870,134,2023-03-01,Returned,Credit Card,Customer_134,21,Female,Chennai,2021-03-06,Product_17,Electronics,4935,15
366,17,3,14805,134,2022-10-30,Delivered,COD,Customer_134,21,Female,Chennai,2021-03-06,Product_17,Electronics,4935,15
58,17,3,14805,200,2022-05-22,Delivered,Wallet,Customer_200,34,Female,Chennai,2021-01-03,Product_17,Electronics,4935,15
75,17,3,14805,86,2023-01-12,Delivered,Credit Card,Customer_86,18,Male,Delhi,2021-03-24,Product_17,Electronics,4935,15
497,17,1,4935,168,2022-12-25,Delivered,UPI,Customer_168,26,Female,Delhi,2021-07-10,Product_17,Electronics,4935,15
181,17,3,14805,91,2022-06-25,Delivered,COD,Customer_91,25,Female,Chennai,2021-04-09,Product_17,Electronics,4935,15
484,17,2,9870,187,2022-08-13,Delivered,UPI,Customer_187,40,Male,Mumbai,2021-05-27,Product_17,Electronics,4935,15
261,17,1,4935,8,2022-06-04,Delivered,UPI,Customer_8,40,Female,Bangalore,2021-07-08,Product_17,Electronics,4935,15
318,17,4,19740,172,2023-03-12,Delivered,Wallet,Customer_172,41,Male,Delhi,2021-06-10,Product_17,Electronics,4935,15
147,52,3,5304,1,2022-03-30,Processing,Credit Card,Customer_1,56,Male,Chennai,2021-06-01,Product_52,Home,1768,10
11,52,1,1768,93,2022-01-16,Cancelled,Wallet,Customer_93,52,Male,Mumbai,2021-01-25,Product_52,Home,1768,10
15,52,1,1768,14,2023-01-17,Delivered,UPI,Customer_14,41,Male,Chennai,2021-03-06,Product_52,Home,1768,10
446,52,4,7072,83,2023-04-23,Delivered,Credit Card,Customer_83,24,Female,Mumbai,2021-01-28,Product_52,Home,1768,10
296,52,2,3536,125,2022-08-07,Cancelled,Wallet,Customer_125,26,Male,Chennai,2021-05-02,Product_52,Home,1768,10
56,52,2,3536,135,2022-01-03,Delivered,Wallet,Customer_135,47,Female,Bangalore,2021-03-27,Product_52,Home,1768,10
76,52,1,1768,66,2022-12-10,Delivered,UPI,Customer_66,48,Male,Delhi,2021-01-17,Product_52,Home,1768,10
218,52,4,7072,141,2022-02-28,Cancelled,Credit Card,Customer_141,53,Male,Chennai,2021-03-11,Product_52,Home,1768,10
160,52,1,1768,115,2022-05-17,Delivered,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_52,Home,1768,10
141,52,4,7072,51,2022-08-15,Delivered,COD,Customer_51,34,Male,Bangalore,2021-04-09,Product_52,Home,1768,10
328,52,3,5304,114,2023-02-20,Delivered,Credit Card,Customer_114,18,Female,Chennai,2021-03-15,Product_52,Home,1768,10
436,52,1,1768,49,2023-01-21,Delivered,Credit Card,Customer_49,52,Female,Delhi,2021-07-11,Product_52,Home,1768,10
395,52,1,1768,113,2022-03-01,Delivered,Credit Card,Customer_113,52,Male,Mumbai,2021-01-09,Product_52,Home,1768,10
156,16,1,4236,1,2022-11-19,Delivered,COD,Customer_1,56,Male,Chennai,2021-06-01,Product_16,Home,4236,43
333,16,1,4236,194,2022-01-26,Delivered,COD,Customer_194,43,Female,Delhi,2021-05-23,Product_16,Home,4236,43
452,16,3,12708,200,2022-06-15,Delivered,COD,Customer_200,34,Female,Chennai,2021-01-03,Product_16,Home,4236,43
74,16,2,8472,196,2022-11-01,Processing,Credit Card,Customer_196,23,Female,Chennai,2021-01-01,Product_16,Home,4236,43
488,16,2,8472,159,2023-02-18,Processing,UPI,Customer_159,18,Male,Chennai,2021-07-19,Product_16,Home,4236,43
341,16,1,4236,109,2023-02-01,Processing,UPI,Customer_109,52,Male,Mumbai,2021-06-12,Product_16,Home,4236,43
227,16,1,4236,173,2022-12-22,Delivered,UPI,Customer_173,32,Female,Delhi,2021-06-15,Product_16,Home,4236,43
322,16,3,12708,24,2022-01-29,Delivered,UPI,Customer_24,29,Female,Delhi,2021-02-15,Product_16,Home,4236,43
336,16,4,16944,22,2022-08-14,Delivered,COD,Customer_22,38,Female,Delhi,2021-01-12,Product_16,Home,4236,43
345,16,1,4236,70,2023-01-10,Processing,UPI,Customer_70,40,Male,Bangalore,2021-04-22,Product_16,Home,4236,43
217,86,2,2704,1,2022-02-28,Returned,Credit Card,Customer_1,56,Male,Chennai,2021-06-01,Product_86,Books,1352,139
243,86,1,1352,132,2022-06-09,Delivered,Wallet,Customer_132,56,Female,Mumbai,2021-05-16,Product_86,Books,1352,139
33,86,1,1352,39,2023-05-15,Delivered,Credit Card,Customer_39,21,Female,Chennai,2021-04-24,Product_86,Books,1352,139
40,86,1,1352,97,2022-08-24,Processing,COD,Customer_97,56,Male,Delhi,2021-05-31,Product_86,Books,1352,139
259,86,4,5408,135,2022-01-13,Returned,Wallet,Customer_135,47,Female,Bangalore,2021-03-27,Product_86,Books,1352,139
211,86,1,1352,86,2022-08-04,Delivered,UPI,Customer_86,18,Male,Delhi,2021-03-24,Product_86,Books,1352,139
461,86,2,2704,47,2022-09-24,Processing,Wallet,Customer_47,24,Male,Chennai,2021-04-11,Product_86,Books,1352,139
459,86,3,4056,109,2023-03-01,Delivered,Credit Card,Customer_109,52,Male,Mumbai,2021-06-12,Product_86,Books,1352,139
135,86,1,1352,127,2022-12-04,Delivered,Wallet,Customer_127,32,Female,Chennai,2021-01-05,Product_86,Books,1352,139
467,86,3,4056,151,2022-03-17,Delivered,Credit Card,Customer_151,45,Male,Mumbai,2021-02-08,Product_86,Books,1352,139
176,86,3,4056,75,2023-04-08,Cancelled,Wallet,Customer_75,41,Female,Mumbai,2021-06-26,Product_86,Books,1352,139
431,86,2,2704,12,2023-03-08,Delivered,UPI,Customer_12,53,Female,Delhi,2021-01-12,Product_86,Books,1352,139
233,64,3,5769,1,2022-05-13,Delivered,COD,Customer_1,56,Male,Chennai,2021-06-01,Product_64,Books,1923,56
415,64,1,1923,40,2023-01-13,Delivered,COD,Customer_40,42,Female,Delhi,2021-03-16,Product_64,Books,1923,56
250,64,1,1923,32,2022-12-22,Delivered,Credit Card,Customer_32,20,Male,Bangalore,2021-03-31,Product_64,Books,1923,56
50,64,3,5769,179,2022-12-25,Cancelled,UPI,Customer_179,56,Male,Bangalore,2021-06-09,Product_64,Books,1923,56
63,64,3,5769,157,2022-05-26,Processing,Credit Card,Customer_157,56,Male,Chennai,2021-02-27,Product_64,Books,1923,56
64,64,3,5769,33,2023-03-22,Delivered,COD,Customer_33,54,Female,Mumbai,2021-06-11,Product_64,Books,1923,56
89,64,4,7692,184,2022-10-29,Processing,Wallet,Customer_184,19,Male,Chennai,2021-03-21,Product_64,Books,1923,56
102,64,1,1923,115,2022-12-15,Returned,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_64,Books,1923,56
148,64,3,5769,46,2022-11-25,Delivered,Credit Card,Customer_46,45,Female,Bangalore,2021-05-18,Product_64,Books,1923,56
271,64,1,1923,92,2022-12-31,Returned,Wallet,Customer_92,52,Female,Chennai,2021-05-20,Product_64,Books,1923,56
142,64,1,1923,29,2023-05-01,Delivered,UPI,Customer_29,45,Male,Mumbai,2021-01-08,Product_64,Books,1923,56
256,64,2,3846,55,2022-10-22,Delivered,Credit Card,Customer_55,19,Female,Mumbai,2021-05-31,Product_64,Books,1923,56
183,64,4,7692,128,2023-02-06,Returned,Credit Card,Customer_128,43,Male,Mumbai,2021-01-29,Product_64,Books,1923,56
443,64,2,3846,12,2022-03-13,Delivered,UPI,Customer_12,53,Female,Delhi,2021-01-12,Product_64,Books,1923,56
6,38,3,969,40,2023-04-15,Cancelled,UPI,Customer_40,42,Female,Delhi,2021-03-16,Product_38,Sports,323,169
51,38,2,646,39,2022-12-06,Cancelled,Credit Card,Customer_39,21,Female,Chennai,2021-04-24,Product_38,Sports,323,169
428,38,2,646,179,2022-08-16,Delivered,Credit Card,Customer_179,56,Male,Bangalore,2021-06-09,Product_38,Sports,323,169
317,38,3,969,53,2022-08-15,Returned,COD,Customer_53,57,Female,Delhi,2021-04-06,Product_38,Sports,323,169
82,38,3,969,118,2023-04-30,Returned,Wallet,Customer_118,20,Female,Delhi,2021-06-23,Product_38,Sports,323,169
107,38,2,646,27,2023-05-08,Delivered,Wallet,Customer_27,44,Male,Mumbai,2021-03-22,Product_38,Sports,323,169
175,38,4,1292,90,2022-05-04,Returned,COD,Customer_90,34,Female,Chennai,2021-03-10,Product_38,Sports,323,169
311,38,3,969,140,2022-07-11,Delivered,COD,Customer_140,46,Female,Bangalore,2021-02-05,Product_38,Sports,323,169
152,38,4,1292,110,2022-04-08,Delivered,Wallet,Customer_110,57,Female,Delhi,2021-03-16,Product_38,Sports,323,169
168,38,4,1292,57,2022-02-09,Delivered,COD,Customer_57,59,Male,Bangalore,2021-02-06,Product_38,Sports,323,169
441,38,1,323,55,2022-07-24,Delivered,Wallet,Customer_55,19,Female,Mumbai,2021-05-31,Product_38,Sports,323,169
204,38,1,323,199,2022-12-20,Delivered,Credit Card,Customer_199,28,Female,Bangalore,2021-04-28,Product_38,Sports,323,169
239,38,2,646,114,2022-01-31,Cancelled,Wallet,Customer_114,18,Female,Chennai,2021-03-15,Product_38,Sports,323,169
323,38,2,646,81,2023-01-30,Processing,Wallet,Customer_81,18,Female,Chennai,2021-01-09,Product_38,Sports,323,169
231,38,2,646,19,2022-07-07,Delivered,COD,Customer_19,47,Male,Chennai,2021-02-13,Product_38,Sports,323,169
368,38,3,969,98,2022-12-23,Delivered,Credit Card,Customer_98,58,Male,Bangalore,2021-05-24,Product_38,Sports,323,169
482,38,1,323,167,2022-12-19,Delivered,Wallet,Customer_167,44,Male,Mumbai,2021-07-09,Product_38,Sports,323,169
6,20,4,11516,40,2023-04-15,Cancelled,UPI,Customer_40,42,Female,Delhi,2021-03-16,Product_20,Books,2879,52
487,20,2,5758,14,2023-04-06,Delivered,Credit Card,Customer_14,41,Male,Chennai,2021-03-06,Product_20,Books,2879,52
17,20,3,8637,30,2022-11-07,Delivered,Credit Card,Customer_30,33,Female,Chennai,2021-04-03,Product_20,Books,2879,52
444,20,1,2879,62,2022-10-04,Delivered,COD,Customer_62,51,Male,Delhi,2021-01-23,Product_20,Books,2879,52
470,20,2,5758,135,2022-06-09,Delivered,UPI,Customer_135,47,Female,Bangalore,2021-03-27,Product_20,Books,2879,52
354,20,3,8637,17,2022-03-25,Returned,Credit Card,Customer_17,19,Female,Bangalore,2021-03-15,Product_20,Books,2879,52
204,20,4,11516,199,2022-12-20,Delivered,Credit Card,Customer_199,28,Female,Bangalore,2021-04-28,Product_20,Books,2879,52
324,20,3,8637,158,2022-02-02,Delivered,Credit Card,Customer_158,50,Female,Mumbai,2021-05-28,Product_20,Books,2879,52
285,20,4,11516,142,2022-12-01,Delivered,COD,Customer_142,30,Male,Delhi,2021-06-08,Product_20,Books,2879,52
300,20,2,5758,188,2023-02-10,Delivered,UPI,Customer_188,54,Male,Mumbai,2021-01-20,Product_20,Books,2879,52
143,63,3,14049,40,2022-09-26,Delivered,Credit Card,Customer_40,42,Female,Delhi,2021-03-16,Product_63,Home,4683,35
114,63,4,18732,134,2023-03-01,Returned,Credit Card,Customer_134,21,Female,Chennai,2021-03-06,Product_63,Home,4683,35
67,63,4,18732,157,2023-03-08,Processing,Credit Card,Customer_157,56,Male,Chennai,2021-02-27,Product_63,Home,4683,35
121,63,3,14049,140,2022-02-23,Delivered,UPI,Customer_140,46,Female,Bangalore,2021-02-05,Product_63,Home,4683,35
129,63,4,18732,100,2022-08-29,Delivered,Wallet,Customer_100,24,Female,Chennai,2021-02-08,Product_63,Home,4683,35
284,63,1,4683,182,2022-03-01,Delivered,COD,Customer_182,54,Female,Bangalore,2021-02-16,Product_63,Home,4683,35
440,63,3,14049,57,2022-03-05,Delivered,UPI,Customer_57,59,Male,Bangalore,2021-02-06,Product_63,Home,4683,35
189,63,1,4683,152,2022-10-11,Delivered,UPI,Customer_152,37,Female,Bangalore,2021-05-06,Product_63,Home,4683,35
276,63,3,14049,88,2023-02-18,Delivered,Wallet,Customer_88,41,Female,Bangalore,2021-05-24,Product_63,Home,4683,35
328,63,1,4683,114,2023-02-20,Delivered,Credit Card,Customer_114,18,Female,Chennai,2021-03-15,Product_63,Home,4683,35
275,63,3,14049,96,2023-04-12,Delivered,COD,Customer_96,59,Male,Delhi,2021-02-22,Product_63,Home,4683,35
332,2,1,570,40,2023-04-16,Delivered,COD,Customer_40,42,Female,Delhi,2021-03-16,Product_2,Sports,570,39
15,2,2,1140,14,2023-01-17,Delivered,UPI,Customer_14,41,Male,Chennai,2021-03-06,Product_2,Sports,570,39
30,2,2,1140,146,2023-01-14,Delivered,Credit Card,Customer_146,45,Male,Delhi,2021-07-01,Product_2,Sports,570,39
126,2,4,2280,104,2022-04-09,Processing,Credit Card,Customer_104,51,Female,Delhi,2021-07-05,Product_2,Sports,570,39
61,2,3,1710,15,2023-05-13,Delivered,UPI,Customer_15,20,Female,Mumbai,2021-06-10,Product_2,Sports,570,39
329,2,4,2280,115,2023-03-11,Delivered,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_2,Sports,570,39
135,2,4,2280,127,2022-12-04,Delivered,Wallet,Customer_127,32,Female,Chennai,2021-01-05,Product_2,Sports,570,39
271,2,1,570,92,2022-12-31,Returned,Wallet,Customer_92,52,Female,Chennai,2021-05-20,Product_2,Sports,570,39
416,2,2,1140,17,2023-01-22,Delivered,COD,Customer_17,19,Female,Bangalore,2021-03-15,Product_2,Sports,570,39
327,2,2,1140,128,2022-03-20,Delivered,UPI,Customer_128,43,Male,Mumbai,2021-01-29,Product_2,Sports,570,39
414,2,2,1140,73,2022-11-12,Delivered,COD,Customer_73,33,Male,Mumbai,2021-07-06,Product_2,Sports,570,39
332,24,3,10272,40,2023-04-16,Delivered,COD,Customer_40,42,Female,Delhi,2021-03-16,Product_24,Home,3424,192
39,24,1,3424,166,2022-09-02,Delivered,Credit Card,Customer_166,25,Female,Chennai,2021-04-02,Product_24,Home,3424,192
352,24,2,6848,166,2022-06-24,Cancelled,COD,Customer_166,25,Female,Chennai,2021-04-02,Product_24,Home,3424,192
125,24,2,6848,111,2022-01-09,Delivered,UPI,Customer_111,39,Male,Bangalore,2021-05-26,Product_24,Home,3424,192
67,24,4,13696,157,2023-03-08,Processing,Credit Card,Customer_157,56,Male,Chennai,2021-02-27,Product_24,Home,3424,192
103,24,3,10272,164,2022-03-04,Delivered,Credit Card,Customer_164,56,Female,Mumbai,2021-01-01,Product_24,Home,3424,192
106,24,4,13696,43,2022-08-31,Cancelled,Wallet,Customer_43,43,Female,Chennai,2021-06-13,Product_24,Home,3424,192
120,24,1,3424,107,2022-09-18,Delivered,Wallet,Customer_107,41,Female,Mumbai,2021-05-02,Product_24,Home,3424,192
376,24,4,13696,190,2022-09-14,Returned,UPI,Customer_190,50,Male,Chennai,2021-05-26,Product_24,Home,3424,192
215,24,4,13696,49,2022-04-02,Delivered,Credit Card,Customer_49,52,Female,Delhi,2021-07-11,Product_24,Home,3424,192
272,24,1,3424,8,2022-06-12,Delivered,UPI,Customer_8,40,Female,Bangalore,2021-07-08,Product_24,Home,3424,192
418,24,4,13696,61,2022-02-15,Delivered,Credit Card,Customer_61,43,Female,Delhi,2021-01-13,Product_24,Home,3424,192
332,70,3,13899,40,2023-04-16,Delivered,COD,Customer_40,42,Female,Delhi,2021-03-16,Product_70,Clothing,4633,57
415,70,4,18532,40,2023-01-13,Delivered,COD,Customer_40,42,Female,Delhi,2021-03-16,Product_70,Clothing,4633,57
35,70,1,4633,14,2023-03-22,Delivered,Wallet,Customer_14,41,Male,Chennai,2021-03-06,Product_70,Clothing,4633,57
219,70,3,13899,179,2022-10-31,Processing,Credit Card,Customer_179,56,Male,Bangalore,2021-06-09,Product_70,Clothing,4633,57
241,70,3,13899,179,2023-03-02,Delivered,UPI,Customer_179,56,Male,Bangalore,2021-06-09,Product_70,Clothing,4633,57
45,70,3,13899,145,2022-08-27,Delivered,COD,Customer_145,39,Female,Mumbai,2021-04-18,Product_70,Clothing,4633,57
264,70,3,13899,67,2022-01-17,Delivered,UPI,Customer_67,32,Male,Delhi,2021-04-23,Product_70,Clothing,4633,57
259,70,3,13899,135,2022-01-13,Returned,Wallet,Customer_135,47,Female,Bangalore,2021-03-27,Product_70,Clothing,4633,57
65,70,2,9266,155,2022-10-20,Delivered,Credit Card,Customer_155,45,Male,Delhi,2021-05-21,Product_70,Clothing,4633,57
463,70,4,18532,10,2022-06-28,Processing,Wallet,Customer_10,28,Male,Delhi,2021-06-20,Product_70,Clothing,4633,57
396,70,4,18532,187,2023-03-06,Cancelled,Credit Card,Customer_187,40,Male,Mumbai,2021-05-27,Product_70,Clothing,4633,57
436,70,1,4633,49,2023-01-21,Delivered,Credit Card,Customer_49,52,Female,Delhi,2021-07-11,Product_70,Clothing,4633,57
281,70,3,13899,144,2023-04-27,Delivered,Credit Card,Customer_144,24,Male,Bangalore,2021-07-08,Product_70,Clothing,4633,57
395,70,1,4633,113,2022-03-01,Delivered,Credit Card,Customer_113,52,Male,Mumbai,2021-01-09,Product_70,Clothing,4633,57
417,70,4,18532,129,2023-02-08,Delivered,Wallet,Customer_129,59,Male,Mumbai,2021-06-14,Product_70,Clothing,4633,57
335,70,3,13899,103,2023-03-06,Delivered,Credit Card,Customer_103,29,Female,Chennai,2021-02-11,Product_70,Clothing,4633,57
443,70,1,4633,12,2022-03-13,Delivered,UPI,Customer_12,53,Female,Delhi,2021-01-12,Product_70,Clothing,4633,57
385,70,3,13899,181,2023-05-12,Delivered,COD,Customer_181,20,Male,Delhi,2021-03-02,Product_70,Clothing,4633,57
392,36,4,12944,40,2022-07-27,Returned,Wallet,Customer_40,42,Female,Delhi,2021-03-16,Product_36,Electronics,3236,164
10,36,4,12944,64,2022-06-10,Delivered,COD,Customer_64,53,Female,Mumbai,2021-04-15,Product_36,Electronics,3236,164
19,36,3,9708,165,2022-06-19,Delivered,Credit Card,Customer_165,23,Male,Bangalore,2021-05-11,Product_36,Electronics,3236,164
270,36,3,9708,97,2022-12-10,Delivered,COD,Customer_97,56,Male,Delhi,2021-05-31,Product_36,Electronics,3236,164
268,36,4,12944,67,2022-07-07,Delivered,UPI,Customer_67,32,Male,Delhi,2021-04-23,Product_36,Electronics,3236,164
58,36,4,12944,200,2022-05-22,Delivered,Wallet,Customer_200,34,Female,Chennai,2021-01-03,Product_36,Electronics,3236,164
401,36,3,9708,111,2022-01-08,Delivered,COD,Customer_111,39,Male,Bangalore,2021-05-26,Product_36,Electronics,3236,164
83,36,4,12944,38,2023-03-03,Delivered,Wallet,Customer_38,35,Male,Chennai,2021-02-27,Product_36,Electronics,3236,164
76,36,2,6472,66,2022-12-10,Delivered,UPI,Customer_66,48,Male,Delhi,2021-01-17,Product_36,Electronics,3236,164
341,36,1,3236,109,2023-02-01,Processing,UPI,Customer_109,52,Male,Mumbai,2021-06-12,Product_36,Electronics,3236,164
386,36,3,9708,36,2022-10-08,Delivered,COD,Customer_36,26,Female,Chennai,2021-05-15,Product_36,Electronics,3236,164
460,36,3,9708,26,2023-01-27,Delivered,Credit Card,Customer_26,42,Female,Delhi,2021-02-04,Product_36,Electronics,3236,164
149,36,4,12944,101,2022-03-09,Delivered,UPI,Customer_101,26,Female,Bangalore,2021-04-19,Product_36,Electronics,3236,164
161,36,2,6472,168,2022-07-14,Delivered,UPI,Customer_168,26,Female,Delhi,2021-07-10,Product_36,Electronics,3236,164
239,36,4,12944,114,2022-01-31,Cancelled,Wallet,Customer_114,18,Female,Chennai,2021-03-15,Product_36,Electronics,3236,164
226,36,1,3236,49,2022-06-19,Processing,UPI,Customer_49,52,Female,Delhi,2021-07-11,Product_36,Electronics,3236,164
326,36,2,6472,59,2023-01-02,Cancelled,UPI,Customer_59,46,Female,Mumbai,2021-04-23,Product_36,Electronics,3236,164
7,18,2,7750,64,2023-02-13,Delivered,UPI,Customer_64,53,Female,Mumbai,2021-04-15,Product_18,Sports,3875,62
356,18,2,7750,153,2023-04-04,Cancelled,Credit Card,Customer_153,47,Male,Mumbai,2021-07-14,Product_18,Sports,3875,62
125,18,4,15500,111,2022-01-09,Delivered,UPI,Customer_111,39,Male,Bangalore,2021-05-26,Product_18,Sports,3875,62
289,18,3,11625,74,2022-10-05,Delivered,UPI,Customer_74,35,Male,Chennai,2021-01-19,Product_18,Sports,3875,62
221,18,1,3875,184,2022-09-26,Delivered,UPI,Customer_184,19,Male,Chennai,2021-03-21,Product_18,Sports,3875,62
438,18,3,11625,17,2022-03-13,Delivered,COD,Customer_17,19,Female,Bangalore,2021-03-15,Product_18,Sports,3875,62
414,18,4,15500,73,2022-11-12,Delivered,COD,Customer_73,33,Male,Mumbai,2021-07-06,Product_18,Sports,3875,62
379,32,1,897,64,2023-02-26,Returned,UPI,Customer_64,53,Female,Mumbai,2021-04-15,Product_32,Home,897,141
